train-logloss-mean,train-logloss-std,train-error-mean,train-error-std,test-logloss-mean,test-logloss-std,test-error-mean,test-error-std
0.22766839857752838,0.0019076746531043096,0.08114834083281688,0.0010249751737844619,0.23804492823740028,0.004592013093878502,0.08606665412053519,0.003911674396142925
0.22710921685365681,0.0018928416820689752,0.08087416252408815,0.0010795098302375107,0.23756965287960313,0.004590755801946173,0.08581356502710194,0.0037689184745124163
0.22621114129104844,0.0018366680683921722,0.08048187572879582,0.0010372804088641578,0.23678212682730448,0.004654542701979109,0.0854086241857274,0.004072862527283578
0.22540115404642974,0.0017786352554753973,0.08012755267109628,0.001041827378530392,0.23601546474232596,0.004815559014145229,0.0853411349944531,0.0041562446012191785
0.22426022069498078,0.0015277696950923346,0.07969730462916502,0.001027980511907767,0.23495761737145582,0.004942633173508613,0.08490245880975075,0.004062203782941395
0.22333638226000874,0.0015635233661998348,0.07927127243761686,0.0008731893387659636,0.23409861784588867,0.004871777426323837,0.08459874819670711,0.003956231431491079
0.2226081603645754,0.0015885935996371333,0.07890429515657024,0.0007353237842896697,0.2334098047157132,0.004734729742156595,0.08424444026240062,0.00378792831635749
0.22165179243245858,0.0018506035997544335,0.07865120686423605,0.0007294270145070976,0.23249238760363117,0.004660458266288057,0.08417694964769414,0.003706933974874198
0.22092095996093786,0.0019193366165099087,0.07831797462359474,0.0006079720372848859,0.23181781746310998,0.004837493031373784,0.0837382578052375,0.003812876135573037
0.220155318721489,0.0018904622269171546,0.07803114120189261,0.0006119348738076786,0.2311556699036871,0.0049994089196512504,0.08341767809709774,0.0035972296373199845
0.21931329501886726,0.0020898475336743323,0.07773165382373133,0.0006977864051732568,0.23035939957827276,0.004989475905033568,0.08329957735023853,0.003617581078702868
0.21863470378757133,0.001858910247365445,0.07753340165574858,0.0007446211685030464,0.229729781329282,0.00504411051215462,0.0829283775459206,0.0036077868255011115
0.2177343195450593,0.001833451581766144,0.07712424434191292,0.0006987610715056233,0.22889359665076198,0.004921258975234897,0.08257405822415644,0.0034470008323591525
0.21711374195274727,0.001764312100542459,0.07681210167285298,0.0007809561314358932,0.22833369313785817,0.005021415668704847,0.08223661226778502,0.003408496210888195
0.21658113963885245,0.001792891411658896,0.07679944718261802,0.0007589456713201577,0.2278628359737725,0.004970120113241357,0.08211850440376474,0.003403143583663669
0.21619059868662044,0.001722352623251188,0.07658854185883986,0.0006249701663953712,0.22750755060895042,0.004922397167939313,0.08203413472993669,0.003384931606292333
0.21537608459362928,0.0017915412695044097,0.07632701777345817,0.0006428324313993276,0.22671524175896493,0.004870403087580127,0.08166293492561875,0.003151549984194139
0.2145813102843464,0.0018394073885414353,0.0759389481629885,0.0008914679693440629,0.22599395639337208,0.0049632421419058105,0.08154482848503071,0.003014737255985888
0.2141122469821357,0.0018572744059573544,0.07593472982165159,0.0009023606198496815,0.22559609252130533,0.004994353089261605,0.08147733787032421,0.003141789470257503
0.213539889557667,0.001912634959202634,0.07557618913431619,0.0009711359930469586,0.22509144069503156,0.004941706288247919,0.08139297246679278,0.003007456375042719
0.21264987634134505,0.0018690566894950776,0.07511641270302646,0.0011624139745119082,0.22430128598549154,0.005141919057986567,0.08088679285649408,0.0031056067500076453
0.21200075721746767,0.0017484413215695222,0.07493081520320394,0.0010452198841381219,0.22370041331509785,0.005023101222585725,0.08071807343688889,0.0029923077368451197
0.2115177152417095,0.0018637681078361756,0.07486754275202917,0.001164667608010415,0.2232464940208876,0.004935369487450789,0.08068432812953563,0.0031756193218798667
0.21057771174635803,0.0018287442855849934,0.07435293055223854,0.000984674578322563,0.2223419466925654,0.004894188915560006,0.08012753696365199,0.0029994903453377303
0.21007826221334103,0.0017339033558666302,0.07424747789034947,0.0009112350158447766,0.22190856279692106,0.004914309755555103,0.07984070113943328,0.003088823383037062
0.20956714794964165,0.0017803027570902187,0.07392690120749476,0.0008295369137658245,0.2214633546030355,0.00481092463622391,0.07963822502501719,0.002895712107041729
0.2087467879228638,0.0017026122075639147,0.0734418176639505,0.0008781952410504158,0.22069941047181815,0.0050380144339417674,0.07935138920079847,0.0029600828696125197
0.2080400465421357,0.0016884083667768853,0.07314232939616286,0.0008793715410628447,0.22005182186816402,0.0050069291233006226,0.07899706560873769,0.0028532975643049685
0.2073496825610382,0.0017531941629894212,0.07295251444462977,0.0008340626413186667,0.21943999665031924,0.004904042223624172,0.07882833907197144,0.0027676611290644976
0.20656359842290736,0.001700501852736241,0.0725771006588346,0.0009883340310745834,0.21876903924827493,0.004967459447126214,0.07828842127148053,0.003149442687991843
0.20610216447711563,0.0017091068913681676,0.07231557612863973,0.0010225347289952846,0.21833552047461793,0.0050007375558032375,0.07808595085079326,0.0029987700658890013
0.2055502462543129,0.0018743954272930528,0.07220590619296537,0.0009714354061744789,0.21780837258620078,0.004749727517647035,0.07813656810010702,0.0030076697474413936
0.20500139080555005,0.0018663583678989655,0.07201187103187998,0.0009584313612695232,0.21728707492266,0.004794134479880487,0.07810282706305041,0.00294125944875893
0.20438312772554418,0.0016606552702912618,0.0718094022128504,0.00090209297062904,0.21669324725785755,0.004788913874647034,0.0777991221437356,0.0031510805159418918
0.20373135292838426,0.001485513612704913,0.07143399011734533,0.000734767018066872,0.21610435120788923,0.0047426126752488805,0.0774110617849148,0.002930418910069968
0.20305415769756713,0.0015715803908253067,0.07096155830619427,0.0008328780448476713,0.21546505636626634,0.004751587166432014,0.07710735401873559,0.002714717185676434
0.2022318857966201,0.0017628069468152768,0.07055240045858283,0.0008158545144537624,0.21468552776048572,0.004498879397991736,0.07665177884686077,0.0027024450789758206
0.20171156377408322,0.0017224865074727531,0.07041742109762536,0.0008382911940210277,0.21417757082474537,0.004532224401463511,0.0765336695594083,0.002814788181808155
0.20123167343101372,0.001699090617229791,0.07024025992462614,0.0008162860478249101,0.21374847518266282,0.004604376968680345,0.07656741913705817,0.0027510765495531316
0.20082884452969285,0.0016323127774625094,0.07009684290240584,0.0008489259216322463,0.2133994695455359,0.004661580264479089,0.07653367810000156,0.0028119926611825698
0.20022330694939897,0.0017961898304629013,0.0699407726354275,0.000850513299116925,0.21284661763511042,0.00463100030847119,0.07655055146539427,0.0027928144569745283
0.1999913599983505,0.0017552873261442936,0.06991968155148134,0.0008229391496876646,0.21263685697003343,0.004641796108055406,0.07641556596568466,0.00287544496081616
0.19941171108431072,0.0019629889943937454,0.06967502896323198,0.0010343911056525242,0.21209232534383543,0.004672599874616834,0.0761962278733335,0.002855194354966151
